Order_ID,Order_Date,Region,City,Customer_Type,Product_Category,Quantity,Unit_Price,Discount_Percent,Revenue
245437,2021-10-10,South,Delhi,Returning,Food,3,11673.93,0,35021.79
245438,2022-03-17,North,Ahmedabad,Returning,Food,2,42486.38,0,84972.76
245439,2022-05-12,South,Delhi,Returning,Furniture,,42481.96,20,
245440,2023-08-05,Central,Ahmedabad,Returning,Food,,7417.97,15,
245441,2023-07-02,Central,Bengaluru,Returning,Furniture,,13531.9,20,
245442,2023-05-07,East,Bengaluru,New,,,48292.22,5,
245443,2022-01-30,Central,Bengaluru,,Electronics,3,24849.97,10,67094.919
245444,2021-09-03,North,Ahmedabad,,,7,42828.99,20,239842.344
245445,2022-02-28,,Pune,New,Furniture,7,24682.04,0,172774.28
245446,2021-08-03,West,Mumbai,Returning,Furniture,6,42828.99,20,205579.152
245447,2023-05-19,West,Mumbai,Returning,Accessories,2,10728.33,0,21456.66
245448,2022-07-26,East,Pune,Returning,Accessories,4,30796.9,10,110868.84
245449,2023-08-02,North,Pune,Returning,Accessories,8,29503.21,5,224224.396
245450,2021-03-16,,,New,Electronics,7,46607.98,10,293630.274
245451,2021-05-23,North,Delhi,New,Food,4,10316.71,5,39203.498
245452,2023-09-01,North,Ahmedabad,New,Food,7,16795.14,20,94052.784
245453,2021-02-12,North,Chennai,,Furniture,1,47155.69,25,35366.7675
245454,2021-09-27,East,Ahmedabad,New,,1,24356.89,10,21921.201
245455,2022-01-20,North,Mumbai,New,Furniture,9,17695.26,0,159257.34
245456,2021-07-15,Central,Delhi,Returning,Clothing,6,45683.08,10,246688.632
245457,2021-01-05,North,Ahmedabad,,Food,,1405.66,10,
245458,2023-02-27,South,Bengaluru,Returning,Electronics,,19844,5,
245459,2022-05-12,East,Delhi,New,Accessories,9,41692.24,20,300184.128
245460,2022-01-18,East,Kolkata,New,Accessories,3,7358.44,10,19867.788
245461,2022-08-11,South,Kolkata,Returning,Food,1,30796.9,20,24637.52
245462,2022-05-28,East,Ahmedabad,New,Furniture,3,2739.55,,8218.65
245463,2023-03-04,East,Pune,New,Food,5,8969.87,25,33637.0125
245464,2022-05-06,Central,Chennai,New,Food,5,5739.99,20,22959.96
245465,2023-05-30,North,Ahmedabad,,Accessories,3,16906.45,10,45647.415
245466,2021-05-15,,Delhi,Returning,Clothing,1,28814.2,15,24492.07
245467,2021-03-22,North,Bengaluru,Returning,Furniture,6,25364.68,25,114141.06
245468,2022-02-17,West,Bengaluru,Returning,Accessories,7,11730.85,0,82115.95
245469,2022-05-01,Central,Bengaluru,Returning,Accessories,1,48150.67,0,48150.67
245470,2023-06-24,South,Bengaluru,Returning,Accessories,5,45204.56,25,169517.1
245471,2021-11-22,West,Bengaluru,Returning,Food,6,30297.19,15,154515.669
245472,2023-09-20,South,Chennai,Returning,Furniture,3,40741.71,10,110002.617
245473,2022-09-11,,Mumbai,New,Food,3,42828.99,5,122062.6215
245474,2021-05-18,West,Bengaluru,Returning,Electronics,2,9211.33,25,13816.995
245475,2021-09-21,East,Mumbai,New,Furniture,,15518.81,10,
245476,2023-09-23,Central,Pune,New,Food,,41203.96,20,
245477,2022-05-11,,Kolkata,New,Clothing,,11730.85,25,
245478,2021-07-23,,Bengaluru,,Accessories,,41727.61,5,
245479,2021-01-24,South,,Returning,Clothing,,3110.2,5,
245480,2022-02-19,Central,Delhi,Returning,Furniture,9,12018.78,,108169.02
245481,2022-05-05,East,Kolkata,New,Food,3,3343.51,25,7522.8975
245482,2023-07-23,East,Delhi,New,Clothing,8,11801.42,0,94411.36
245483,2023-03-08,South,Kolkata,New,Accessories,9,33687.43,10,272868.183
245484,2022-09-24,Central,Pune,Returning,Clothing,6,7494.9,,44969.4
245485,2023-05-11,West,Hyderabad,New,Electronics,4,22887.18,10,82393.848
245486,2022-05-17,North,Kolkata,Returning,Furniture,1,14553.86,20,11643.088
245487,2021-09-18,East,Kolkata,Returning,Accessories,2,43946.28,20,70314.048
245488,2021-06-02,South,Bengaluru,New,Electronics,4,34036.26,5,129337.788
245489,2023-08-03,East,Bengaluru,New,Food,2,4817.85,10,8672.13
245490,2021-08-26,North,Kolkata,New,Furniture,,48292.22,10,
245491,2022-11-20,,Hyderabad,Returning,Accessories,,10728.33,10,
245492,2021-05-28,East,Bengaluru,New,Accessories,,49424.72,0,
245493,2022-07-04,West,Mumbai,Returning,Food,1,2942.53,25,2206.8975
245494,2021-11-04,South,Chennai,New,,2,13671.2,10,24608.16
245495,2021-09-27,South,Ahmedabad,New,,7,8905.26,25,46752.615
245496,2023-01-05,South,Delhi,New,Accessories,2,45936.76,0,91873.52
245497,2022-05-02,North,Ahmedabad,New,Accessories,6,28294.94,25,127327.23
245498,2022-02-19,East,Chennai,Returning,Furniture,2,459.75,10,827.55
245499,2023-01-04,South,Ahmedabad,New,Furniture,2,34430.69,25,51646.035
245500,2022-03-23,West,Hyderabad,New,Electronics,3,8876,15,22633.8
245501,2023-04-25,Central,Ahmedabad,New,Electronics,9,47416.2,20,341396.64
245502,2021-08-30,,,New,Food,4,12222.3,10,44000.28
245503,2023-06-14,South,Bengaluru,Returning,Accessories,1,25039.55,,25039.55
245504,2023-07-25,Central,,New,Electronics,5,47155.69,15,200411.6825
245505,2021-06-26,Central,Ahmedabad,Returning,Electronics,6,27607.91,,165647.46
245506,2021-10-12,North,Pune,Returning,Accessories,,24682.04,15,
245507,2021-02-26,South,Mumbai,Returning,Clothing,,4644.38,15,
245508,2022-08-28,West,Bengaluru,Returning,Electronics,2,16795.14,5,31910.766
245509,2023-06-14,Central,Chennai,New,Clothing,,11673.93,5,
245510,2023-06-10,North,Kolkata,New,Food,4,27607.91,15,93866.894
245511,2022-07-23,South,Mumbai,New,Clothing,1,23152.83,25,17364.6225
245512,2023-02-25,North,Pune,New,,9,40261.37,,362352.33
245513,2023-05-10,East,Delhi,Returning,Clothing,,11704.73,10,
245514,2022-05-29,West,Delhi,,Accessories,,11801.42,10,
245515,2021-11-23,West,Ahmedabad,New,Food,1,11704.73,20,9363.784
245516,2021-11-16,East,Ahmedabad,,Electronics,,11261.43,15,
245517,2023-07-07,East,Delhi,Returning,Clothing,2,25249.35,15,42923.895
245518,2023-08-23,East,Mumbai,New,Accessories,4,11678.7,5,44379.06
245519,2023-06-18,Central,,New,Clothing,3,15518.81,0,46556.43
245520,2021-12-22,Central,Bengaluru,Returning,Food,4,26309.82,5,99977.316
245521,2021-08-18,North,Kolkata,New,Clothing,5,24680.23,15,104890.9775
245522,2022-08-12,West,Mumbai,Returning,Accessories,1,46398.17,25,34798.6275
245523,2023-01-15,South,Ahmedabad,New,Accessories,,34369.73,25,
245524,2021-09-30,North,Hyderabad,,Food,3,45683.08,10,123344.316
245525,2023-07-04,West,Chennai,New,Food,,47688.58,15,
245526,2021-02-15,North,Bengaluru,Returning,Food,8,38055.92,15,258780.256
245527,2022-07-25,North,Pune,Returning,Furniture,8,19844,15,134939.2
245528,2023-06-02,,Mumbai,,Clothing,6,20652.93,5,117721.701
245529,2023-07-03,South,Chennai,Returning,Electronics,,48246.23,5,
245530,2022-10-17,West,Chennai,New,Electronics,3,12018.78,,36056.34
245531,2023-08-29,North,Ahmedabad,Returning,Furniture,3,17052.15,10,46040.805
245532,2023-04-05,West,,New,Food,8,8853.49,5,67286.524
245533,2022-12-03,West,Mumbai,New,Food,5,190.13,20,760.52
245534,2023-03-19,South,Mumbai,New,Electronics,6,28783.88,15,146797.788
245535,2022-09-17,,Kolkata,,Accessories,6,25249.35,25,113622.075
245536,2021-11-08,East,Chennai,Returning,Furniture,,13345.54,10,
245537,2023-01-28,Central,Delhi,Returning,Accessories,9,8969.87,0,80728.83
245538,2021-09-28,South,Chennai,Returning,,8,429,15,2917.2
245539,2022-10-16,South,Hyderabad,New,Accessories,3,36483.2,25,82087.2
245540,2022-05-01,Central,Kolkata,New,Food,3,4270.25,15,10889.1375
245541,2023-05-31,,Mumbai,Returning,,4,27493.61,0,109974.44
245542,2021-10-13,North,Pune,New,Accessories,9,11591.23,20,83456.856
245543,2021-07-20,North,Mumbai,New,Clothing,4,47358.33,25,142074.99
245544,2021-07-22,East,Chennai,,Accessories,,645.09,5,
245545,2023-01-22,,Bengaluru,New,,3,3343.51,5,9529.0035
245546,2022-03-10,South,Kolkata,Returning,,1,34036.26,25,25527.195
245547,2022-10-14,,Mumbai,,Food,,44406,0,
245548,2021-04-27,Central,Pune,New,Furniture,,40229.84,0,
245549,2021-02-06,North,Mumbai,Returning,Furniture,3,48292.22,25,108657.495
245550,2023-03-27,,Ahmedabad,Returning,Electronics,6,41894.01,10,226227.654
245551,2022-04-10,,Delhi,New,Furniture,3,29476.35,10,79586.145
245552,2021-02-04,South,Delhi,New,,9,16066.22,5,137366.181
245553,2021-01-05,North,Kolkata,New,Furniture,9,40229.84,,362068.56
245554,2021-07-12,North,Bengaluru,,Food,4,34575.21,10,124470.756
245555,2023-01-22,North,Hyderabad,New,Clothing,7,17052.15,0,119365.05
245556,2022-10-05,East,Kolkata,Returning,Electronics,6,1357.94,20,6518.112
245557,2023-04-05,West,Mumbai,,Food,8,20652.93,20,132178.752
245558,2022-06-26,South,Hyderabad,New,Accessories,2,42481.96,25,63722.94
245559,2023-02-23,,Delhi,Returning,Accessories,2,13671.2,10,24608.16
245560,2022-01-16,,Bengaluru,Returning,Clothing,3,46357.76,25,104304.96
245561,2022-06-26,West,Delhi,New,Clothing,8,42716.33,20,273384.512
245562,2021-11-04,West,Chennai,Returning,Food,8,561.25,10,4041
245563,2022-10-27,West,Chennai,New,Furniture,2,45204.56,15,76847.752
245564,2021-09-10,Central,Pune,New,Food,4,42481.96,,169927.84
245565,2023-03-25,Central,Delhi,New,Clothing,3,885.54,10,2390.958
245566,2023-06-30,,Bengaluru,New,Electronics,7,42486.38,5,282534.427
245567,2022-03-24,North,Kolkata,New,Accessories,1,4589.52,,4589.52
245568,2021-01-22,West,Delhi,New,Furniture,8,41264.36,5,313609.136
245569,2021-10-12,South,Hyderabad,New,Clothing,3,11730.85,0,35192.55
245570,2021-01-14,Central,Bengaluru,,Electronics,3,,,
245571,2023-01-31,Central,Chennai,Returning,Accessories,9,26127.14,15,199872.621
245572,2023-04-24,,Pune,New,Furniture,6,49339.75,20,236830.8
245573,2021-02-24,East,Hyderabad,New,Furniture,,11261.43,15,
245574,2022-10-26,West,Mumbai,New,Clothing,9,37656.53,20,271127.016
245575,2021-06-02,North,Bengaluru,New,Food,3,46398.17,20,111355.608
245576,2023-06-27,Central,Hyderabad,,Accessories,8,29718.7,25,178312.2
245577,2021-03-27,North,Delhi,Returning,Furniture,1,16722.74,5,15886.603
245578,2022-09-07,West,Hyderabad,Returning,Electronics,1,30297.19,10,27267.471
245579,2022-01-01,South,Chennai,Returning,,,23932.92,15,
245580,2022-02-05,West,Kolkata,,Food,4,40741.71,20,130373.472
245581,2021-02-05,Central,Chennai,Returning,Food,,47688.58,,
245582,2022-07-09,East,Chennai,New,Accessories,7,49424.72,10,311375.736
245583,2022-10-09,West,Mumbai,,,9,16066.22,15,122906.583
245584,2022-01-13,Central,Bengaluru,New,Furniture,8,35090.68,,280725.44
245585,2021-01-20,North,Kolkata,Returning,,,24849.97,5,
245586,2022-12-30,North,Bengaluru,New,Food,1,7417.97,10,6676.173
245587,2021-11-14,South,Mumbai,New,Electronics,,2942.53,5,
245588,2022-07-07,Central,Kolkata,New,Furniture,4,5739.99,15,19515.966
245589,2023-08-20,North,Bengaluru,Returning,Food,7,25039.55,0,175276.85
245590,2022-08-29,North,Hyderabad,Returning,Food,1,47416.2,15,40303.77
245591,2021-06-02,Central,Bengaluru,Returning,Food,3,1405.66,10,3795.282
245592,2022-01-31,South,Mumbai,New,Furniture,7,16066.22,20,89970.832
245593,2023-06-06,West,Hyderabad,New,Furniture,1,8853.49,10,7968.141
245594,2022-11-30,North,Delhi,New,Food,7,6764.7,20,37882.32
245595,2021-06-10,South,Mumbai,Returning,,7,43009,20,240850.4
245596,2021-02-21,Central,Mumbai,New,Furniture,7,7676.97,0,53738.79
245597,2022-04-21,,Chennai,,Food,8,13490.22,15,91733.496
245598,2022-08-17,South,,New,Food,3,12867.88,0,38603.64
245599,2021-09-13,Central,Kolkata,Returning,Clothing,7,1357.94,10,8555.022
245600,2021-09-26,South,,New,Electronics,8,41692.24,20,266830.336
245601,2022-08-07,Central,Mumbai,New,Clothing,,1464.33,20,
245602,2022-03-30,South,Bengaluru,New,Clothing,2,26127.14,20,41803.424
245603,2023-01-10,Central,Mumbai,New,Food,5,28612.09,5,135907.4275
245604,2023-01-18,,Ahmedabad,New,Furniture,1,11704.73,,11704.73
245605,2022-03-26,South,Hyderabad,New,Clothing,9,645.09,5,5515.5195
245606,2021-04-14,South,Delhi,Returning,Furniture,9,45204.56,20,325472.832
245607,2022-07-04,Central,Ahmedabad,Returning,Accessories,2,25039.55,10,45071.19
245608,2022-12-09,Central,Delhi,New,Clothing,9,23515.03,5,201053.5065
245609,2022-01-26,West,Kolkata,Returning,Food,6,7358.44,,44150.64
245610,2023-09-04,Central,Pune,Returning,Food,3,40229.84,15,102586.092
245611,2023-08-30,,Bengaluru,Returning,,,3110.2,0,
245612,2021-02-25,West,Mumbai,,,7,26719.51,,187036.57
245613,2021-05-29,,Delhi,New,Furniture,2,24682.04,20,39491.264
245614,2022-04-15,South,Pune,,Electronics,2,48795.82,5,92712.058
245615,2021-09-08,West,Kolkata,Returning,Food,,38055.92,0,
245616,2022-04-04,East,Ahmedabad,Returning,Furniture,7,6464.18,20,36199.408
245617,2023-01-12,,Bengaluru,Returning,Electronics,4,7179.65,25,21538.95
245618,2022-06-26,North,Chennai,New,Food,,24356.89,25,
245619,2022-05-07,,Kolkata,Returning,Food,4,17036.91,25,51110.73
245620,2021-05-29,West,Delhi,Returning,Electronics,8,32152.9,0,257223.2
245621,2022-10-30,South,Hyderabad,New,Accessories,8,4270.25,5,32453.9
245622,2021-05-16,West,Delhi,Returning,Food,4,30297.19,25,90891.57
245623,2022-01-02,North,Hyderabad,,Accessories,3,12867.88,20,30882.912
245624,2023-07-24,Central,Delhi,New,Furniture,2,32152.9,,64305.8
245625,2021-11-03,,Hyderabad,Returning,Electronics,7,32152.9,20,180056.24
245626,2021-06-26,,Mumbai,Returning,Food,9,16722.74,10,135454.194
245627,2022-08-24,,Hyderabad,Returning,Furniture,1,45204.56,5,42944.332
245628,2021-06-12,East,Mumbai,New,Clothing,1,49424.72,15,42011.012
245629,2021-11-24,West,Chennai,Returning,Electronics,9,30574.14,10,247650.534
245630,2021-11-20,Central,Hyderabad,New,Food,,6464.18,10,
245631,2023-07-01,Central,Delhi,New,Clothing,7,49025.97,0,343181.79
245632,2022-12-06,North,Kolkata,New,Furniture,7,46607.98,0,326255.86
245633,2023-07-01,South,Mumbai,Returning,Food,9,6764.7,15,51749.955
245634,2023-05-12,,Mumbai,Returning,Furniture,,44764.05,20,
245635,2022-03-15,North,Ahmedabad,Returning,Accessories,7,44949.73,25,235986.0825
245636,2023-03-04,East,Chennai,New,Electronics,2,19753.9,20,31606.24
245637,2022-03-23,Central,Delhi,Returning,Electronics,8,13671.2,0,109369.6
245638,2021-03-01,West,Delhi,New,Food,9,24356.89,20,175369.608
245639,2021-08-14,,Bengaluru,Returning,Electronics,8,33687.43,25,202124.58
245640,2021-09-21,East,Hyderabad,New,Food,3,41316.06,,123948.18
245641,2021-12-14,East,Pune,Returning,Electronics,1,3110.2,0,3110.2
245642,2022-06-21,North,Delhi,Returning,Electronics,5,41229.24,20,164916.96
245643,2021-02-19,East,Pune,Returning,,8,645.09,5,4902.684
245644,2021-12-14,South,Ahmedabad,New,Food,8,40229.84,0,321838.72
245645,2022-11-15,Central,Bengaluru,New,Furniture,4,34236.77,5,130099.726
245646,2021-04-09,South,Chennai,New,,4,24680.23,,98720.92
245647,2023-03-27,North,Ahmedabad,New,Furniture,,47358.33,10,
245648,2021-10-15,Central,Hyderabad,Returning,Food,8,30297.19,20,193902.016
245649,2021-04-28,South,Delhi,New,Clothing,2,1371.52,10,2468.736
245650,2021-05-30,Central,Hyderabad,New,Food,9,645.09,10,5225.229
245651,2021-07-08,South,Kolkata,,Clothing,9,744.69,5,6367.0995
245652,2022-05-17,,Hyderabad,Returning,Food,,49424.72,,
245653,2023-06-06,East,Bengaluru,New,Clothing,7,22730.41,20,127290.296
245654,2021-05-12,,Hyderabad,New,Food,3,23515.03,25,52908.8175
245655,2021-07-10,West,Ahmedabad,Returning,Furniture,,16066.22,0,
245656,2022-03-28,South,Hyderabad,Returning,Accessories,4,4644.38,0,18577.52
245657,2023-02-05,South,Hyderabad,Returning,,3,42716.33,10,115334.091
245658,2021-02-07,,Delhi,Returning,Food,4,38685.28,20,123792.896
245659,2022-09-13,Central,Chennai,,Electronics,,26719.23,25,
245660,2021-08-04,North,Ahmedabad,New,Furniture,3,40448.33,,121344.99
245661,2022-10-29,,Mumbai,Returning,Food,1,7570.71,15,6435.1035
245662,2022-07-14,South,Chennai,New,Clothing,4,529.5,20,1694.4
245663,2022-06-24,,Kolkata,Returning,Electronics,6,25039.55,,150237.3
245664,2021-12-18,Central,Delhi,Returning,Furniture,9,8853.49,,79681.41
245665,2021-09-11,Central,Delhi,New,,4,44918.72,20,143739.904
245666,2023-01-26,East,Chennai,Returning,Accessories,,17695.26,15,
245667,2022-09-03,West,Hyderabad,New,Food,6,31145.77,25,140155.965
245668,2022-01-28,West,Delhi,New,Food,1,8969.87,15,7624.3895
245669,2022-08-02,North,Pune,New,Food,,13239.72,10,
245670,2023-08-09,North,Hyderabad,Returning,Clothing,,1928.25,10,
245671,2023-04-13,North,Hyderabad,New,Accessories,8,31449.34,20,201275.776
245672,2022-02-24,,Chennai,Returning,Food,8,2739.55,5,20820.58
245673,2022-09-02,East,Bengaluru,Returning,Electronics,,1405.66,25,
245674,2023-08-19,West,Mumbai,New,Furniture,6,41316.06,10,223106.724
245675,2022-12-04,South,Bengaluru,New,Accessories,4,36689.49,20,117406.368
245676,2023-01-17,North,,New,Accessories,1,42486.38,20,33989.104
245677,2022-04-19,South,Pune,New,Accessories,4,32125.27,,128501.08
245678,2022-07-30,West,Delhi,Returning,Electronics,2,7358.44,20,11773.504
245679,2022-11-05,West,Ahmedabad,,Accessories,,6764.7,25,
245680,2023-03-02,Central,Hyderabad,Returning,Food,7,29548.32,25,155128.68
245681,2021-05-07,West,Mumbai,New,Accessories,1,6764.7,0,6764.7
245682,2022-11-25,,Pune,New,Food,,4817.85,15,
245683,2022-08-12,East,Chennai,Returning,Accessories,1,13671.2,25,10253.4
245684,2022-01-02,West,Mumbai,Returning,Electronics,4,11678.7,20,37371.84
245685,2021-06-26,North,Chennai,New,Clothing,9,3343.51,,30091.59
245686,2022-05-26,North,Bengaluru,Returning,Furniture,4,22887.18,,91548.72
245687,2022-05-05,,Delhi,Returning,Accessories,,27607.91,,
245688,2022-05-09,Central,Mumbai,,Furniture,4,31940.94,5,121375.572
245689,2022-07-07,North,Pune,New,Electronics,4,8853.49,25,26560.47
245690,2021-05-06,West,Kolkata,New,Accessories,,26719.51,10,
245691,2022-01-13,North,Mumbai,New,Electronics,5,28783.88,10,129527.46
245692,2021-11-02,Central,Bengaluru,New,Furniture,3,47358.33,10,127867.491
245693,2021-12-08,East,Chennai,Returning,Accessories,5,2942.53,25,11034.4875
245694,2021-03-07,North,,New,Accessories,6,26719.51,20,128253.648
245695,2023-07-19,Central,Kolkata,New,Furniture,,11617.44,20,
245696,2023-04-24,,Chennai,New,Furniture,,6464.18,20,
245697,2023-09-10,Central,Pune,New,Accessories,4,48657.49,20,155703.968
245698,2022-10-23,North,Chennai,Returning,,7,47155.69,,330089.83
245699,2022-03-14,South,Bengaluru,Returning,Clothing,1,561.25,5,533.1875
245700,2023-06-12,East,Delhi,New,Food,,41316.06,10,
245701,2021-03-30,South,Delhi,Returning,Electronics,4,8876,10,31953.6
245702,2023-07-11,Central,Delhi,,Furniture,1,11591.23,20,9272.984
245703,2022-03-22,West,Mumbai,Returning,Food,,24680.23,5,
245704,2021-11-09,East,Hyderabad,Returning,Clothing,9,32655.63,,293900.67
245705,2023-09-21,North,Pune,,Furniture,6,1405.66,10,7590.564
245706,2023-08-02,West,Hyderabad,New,Furniture,2,22730.41,0,45460.82
245707,2023-05-28,North,Chennai,New,Food,8,42486.38,10,305901.936
245708,2022-04-13,North,Kolkata,Returning,Food,6,17036.91,10,91999.314
245709,2023-08-03,,Kolkata,New,Accessories,4,45204.56,,180818.24
245710,2022-12-05,East,Mumbai,New,Electronics,6,31748.23,5,180964.911
245711,2021-07-09,North,Chennai,New,Food,6,17052.15,15,86965.965
245712,2022-07-27,East,Delhi,Returning,Furniture,8,29548.32,15,200928.576
245713,2022-11-03,East,Mumbai,New,Food,4,41794.85,0,167179.4
245714,2021-03-12,,Chennai,New,Furniture,4,44476.87,25,133430.61
245715,2022-03-04,South,Bengaluru,New,Furniture,1,42716.33,15,36308.8805
245716,2021-07-12,West,Mumbai,Returning,Accessories,8,16795.14,25,100770.84
245717,2022-06-27,East,Ahmedabad,Returning,Food,3,48292.22,15,123145.161
245718,2022-04-30,West,Mumbai,Returning,Furniture,7,41264.36,15,245522.942
245719,2021-07-26,East,Bengaluru,Returning,Accessories,1,13531.9,20,10825.52
245720,2023-07-03,Central,Delhi,Returning,Food,8,529.5,0,4236
245721,2021-04-23,East,Mumbai,New,Food,4,25527.5,15,86793.5
245722,2021-10-29,North,Mumbai,New,Electronics,6,3343.51,15,17051.901
245723,2022-04-02,,Bengaluru,New,Accessories,6,190.13,25,855.585
245724,2022-08-02,,Ahmedabad,New,,1,16795.14,10,15115.626
245725,2023-03-15,,Mumbai,Returning,Furniture,1,44406,20,35524.8
245726,2021-05-18,West,Mumbai,Returning,Furniture,3,11704.73,20,28091.352
245727,2022-07-24,Central,Hyderabad,New,Furniture,3,11617.44,0,34852.32
245728,2021-04-19,South,Ahmedabad,,Food,1,17052.15,5,16199.5425
245729,2022-09-15,South,Hyderabad,New,Clothing,9,645.09,5,5515.5195
245730,2022-12-25,West,Mumbai,New,Clothing,7,885.54,15,5268.963
245731,2021-11-26,Central,Kolkata,Returning,Accessories,8,12867.88,20,82354.432
245732,2023-04-23,Central,Chennai,New,Electronics,,3343.51,20,
245733,2022-04-16,,Kolkata,New,,2,4270.25,25,6405.375
245734,2022-11-08,,Chennai,Returning,Food,5,42486.38,5,201810.305
245735,2022-06-17,,Kolkata,New,Food,2,30796.9,,61593.8
245736,2021-12-03,East,Bengaluru,,Accessories,5,29548.32,25,110806.2
245737,2021-02-18,North,Chennai,New,Food,,38357.85,10,
245738,2023-05-02,West,Chennai,Returning,,3,24680.23,25,55530.5175
245739,2022-05-28,Central,Mumbai,New,Accessories,7,16066.22,0,112463.54
245740,2022-07-18,North,Kolkata,Returning,,3,11673.93,15,29768.5215
245741,2021-06-17,East,Mumbai,New,Accessories,1,24680.23,20,19744.184
245742,2022-07-22,West,Pune,Returning,Accessories,7,41229.24,25,216453.51
245743,2023-02-10,East,,New,Clothing,,36689.49,5,
245744,2022-01-07,West,Kolkata,Returning,Food,3,29718.7,25,66867.075
245745,2022-05-18,South,Mumbai,Returning,Accessories,,36483.2,,
245746,2022-03-13,North,Bengaluru,New,Accessories,2,48292.22,5,91755.218
245747,2022-02-08,West,Chennai,New,Clothing,7,24682.04,5,164135.566
245748,2021-10-16,,Bengaluru,Returning,Furniture,3,30796.9,0,92390.7
245749,2023-03-20,East,Delhi,New,Accessories,1,27607.91,20,22086.328
245750,2023-04-28,East,Mumbai,Returning,Food,2,40741.71,10,73335.078
245751,2023-06-03,South,Bengaluru,Returning,Electronics,2,49424.72,10,88964.496
245752,2023-09-03,South,Chennai,New,Food,,29718.7,0,
245753,2022-01-18,East,Chennai,Returning,Clothing,3,26719.51,15,68134.7505
245754,2022-11-19,East,Bengaluru,New,Food,6,5303.18,0,31819.08
245755,2022-03-02,East,Pune,New,Clothing,,15518.81,15,
245756,2023-04-16,North,Delhi,,Accessories,,190.13,5,
245757,2023-06-06,East,Bengaluru,Returning,Furniture,8,25249.35,25,151496.1
245758,2021-08-26,South,Kolkata,Returning,Clothing,,25039.55,10,
245759,2022-04-20,East,Chennai,New,Electronics,1,17036.91,25,12777.6825
245760,2022-01-26,Central,Kolkata,Returning,,,17052.15,10,
245761,2023-05-06,East,Delhi,New,Electronics,5,39962.11,25,149857.9125
245762,2022-06-12,East,Bengaluru,Returning,Accessories,9,44476.87,20,320233.464
245763,2022-12-07,East,Mumbai,New,,3,17052.15,15,43482.9825
245764,2023-05-09,East,Bengaluru,Returning,Clothing,6,49339.75,10,266434.65
245765,2022-07-31,West,Kolkata,New,Accessories,2,8905.26,10,16029.468
245766,2023-09-25,East,Bengaluru,New,Furniture,1,25364.68,20,20291.744
245767,2021-05-09,Central,Hyderabad,Returning,Furniture,,5303.18,5,
245768,2022-01-06,North,Delhi,Returning,Food,3,46607.98,20,111859.152
245769,2021-05-13,East,Ahmedabad,Returning,Electronics,7,23932.92,0,167530.44
245770,2023-07-30,West,Hyderabad,Returning,Furniture,,49339.75,0,
245771,2021-10-02,Central,Chennai,Returning,Accessories,,36483.2,10,
245772,2023-04-24,South,Bengaluru,New,Accessories,9,39245.1,20,282564.72
245773,2023-08-18,North,Mumbai,New,Furniture,5,29741.44,15,126401.12
245774,2021-02-08,North,Pune,,Furniture,,40261.37,10,
245775,2023-02-10,East,Chennai,New,Food,,45204.56,20,
245776,2022-07-11,South,Kolkata,Returning,Accessories,8,47416.2,20,303463.68
245777,2021-06-18,Central,Delhi,New,Furniture,1,34236.77,20,27389.416
245778,2022-07-31,North,Bengaluru,New,,9,28783.88,20,207243.936
245779,2022-09-07,Central,Kolkata,Returning,Electronics,1,26719.51,,26719.51
245780,2023-09-05,West,Chennai,Returning,Furniture,1,20652.93,10,18587.637
245781,2021-08-18,North,Delhi,Returning,Accessories,7,3925.39,15,23356.0705
245782,2023-03-07,West,Delhi,Returning,,,45936.76,10,
245783,2021-10-16,South,Delhi,Returning,Accessories,5,49424.72,15,210055.06
245784,2022-04-24,West,Pune,Returning,Clothing,5,46607.98,,233039.9
245785,2022-09-22,East,Mumbai,New,Clothing,8,11801.42,15,80249.656
245786,2021-06-20,South,Kolkata,New,Accessories,,4644.38,20,
245787,2022-01-03,West,Bengaluru,New,Furniture,,32264.29,20,
245788,2022-10-27,South,Hyderabad,Returning,Accessories,5,28294.94,25,106106.025
245789,2023-07-22,South,Kolkata,New,Food,,25527.5,20,
245790,2022-02-27,Central,Ahmedabad,Returning,Food,2,49424.72,0,98849.44
245791,2022-11-19,East,Kolkata,New,Furniture,5,18085.76,15,76864.48
245792,2022-12-27,,Ahmedabad,New,Accessories,3,13239.72,25,29789.37
245793,2022-01-17,Central,,Returning,Clothing,9,11730.85,20,84462.12
245794,2022-03-04,East,Delhi,New,Furniture,8,13671.2,15,92964.16
245795,2022-02-15,Central,Hyderabad,Returning,Electronics,3,31748.23,20,76195.752
245796,2022-09-28,South,Mumbai,Returning,Food,8,24153.93,25,144923.58
245797,2022-11-09,North,Bengaluru,New,Clothing,1,21639.47,5,20557.4965
245798,2023-08-11,Central,Chennai,Returning,Accessories,4,44949.73,10,161819.028
245799,2021-07-04,South,Pune,Returning,Accessories,3,32152.9,25,72344.025
245800,2022-05-10,West,Bengaluru,New,Electronics,6,41316.06,,247896.36
245801,2021-10-21,,Bengaluru,,Furniture,,38357.85,0,
245802,2022-07-08,North,Kolkata,,Accessories,,24849.97,15,
245803,2022-04-02,,Bengaluru,New,Food,4,7890.24,20,25248.768
245804,2022-01-20,,Chennai,New,,,48292.22,10,
245805,2021-01-24,North,Mumbai,Returning,,7,12222.3,20,68444.88
245806,2023-05-18,West,Mumbai,Returning,Furniture,4,40229.84,,160919.36
